-12.13983536;-77.02355957
-12.13874817;-76.99536133
-12.12453079;-77.02780151
-12.13885117;-76.99530029
-12.08995438;-76.92626953
-12.02241898;-77.10650635
-12.08995819;-76.9262085
-12.11347198;-77.04385376
-12.11068311;-77.00212106
-12.08969627;-77.03574926
-12.10142941;-77.00434059
-12.10128779;-77.00463697
-12.11995681;-77.01533832
-12.12491675;-77.03367457
-12.08972168;-77.01724243
-12.10849762;-77.04162598
-12.08937454;-76.93692017
-12.11476898;-76.97399902
-12.0860989;-76.9014698
-12.11864265;-77.03364439
-12.13208;-77.024424
-12.0834957;-77.0493404
-12.13578415;-77.02719116
-12.1099832;-76.975818
-12.1312973;-76.9824845
-12.074953;-77.030404
-12.1107896;-76.9854538
-12.0197627;-76.9666032
-12.11436081;-77.04165649
-12.10833359;-77.04638672
-12.10839081;-77.04608154
-12.06522751;-76.95300293
-12.11796188;-77.01165771
-12.06995392;-77.10195923
-12.06983185;-77.10189819
-12.11803818;-77.03530884
-12.08338659;-76.96900416
-12.04393005;-77.05621338
-12.10168457;-77.02383423
-12.12241795;-77.01219711
-12.12224979;-77.01189067
-12.09266663;-77.04122925
-12.019468;-77.107768
-12.081937;-77.089126
-12.026758;-77.107415
-12.082282;-77.089432
-12.08375168;-76.99313354
-12.0838623;-76.99319458
-12.13063049;-77.02774048
-12.12295151;-77.04003906
-12.05416032;-76.93797167
-12.11184692;-77.03222656
-12.08044434;-76.93746948
-12.11809158;-77.01187134
-12.22206497;-76.9770813
-12.22206497;-76.9770813
-12.11782074;-77.01165771
-12.09685516;-77.03717041
-12.13216782;-77.0302124
-12.14313126;-77.01556396
-12.1388588;-76.99533081
-12.13882828;-76.99530029
-12.11761475;-76.96551514
-12.09508896;-77.03811646
-12.13230133;-77.02999878
-12.13884735;-76.99526978
-12.1202607;-77.0301582
-12.12078476;-76.97079468
-12.12036133;-76.97070313
-12.09900665;-77.05831909
-12.09612383;-77.04458311
-12.09620513;-77.04465788
-12.11817192;-77.03473303
-12.09636445;-77.04478092
-12.09637888;-77.04474505
-12.09627922;-77.04475075
-12.10044986;-77.05235414
-12.1194461;-77.02907592
-12.11336921;-77.03452785
-12.06752255;-77.03935347
-12.11057663;-76.98269653
-12.09620415;-77.04479299
-12.104245;-76.997885
-12.10181985;-76.97150599
-12.1031456;-77.04937744
-12.20734406;-77.00762939
-12.1214447;-77.02825928
-12.10496521;-77.04000854
-12.09410477;-77.02496338
-12.0194682;-77.1077685
-12.1079978;-76.9769345
-12.1079978;-76.9769345
-12.0924695;-77.0268631
-12.09415054;-77.03494263
-12.10513578;-76.96842112
-12.05212021;-77.03573608
-12.06156921;-77.10031128
-12.16403198;-77.02456665
-12.07596565;-77.04806261
-12.08647537;-76.96264648
-12.09078598;-77.00527954
-12.11332;-77.034597
-12.02386021;-77.1079389
-12.06792124;-77.03487385
-12.16620636;-77.03475952
-12.16639752;-77.03147717
-12.07784295;-76.96817301
-12.05008698;-77.03683472
-12.14638901;-77.01852417
-12.146492;-77.01852417
-12.09405518;-76.99316406
-12.1055767;-76.97785713
-12.10218048;-76.97714233
-12.06719971;-77.06008911
-12.09922409;-77.04251099
-12.12783051;-77.01376343
-12.75175476;-76.62265015
-12.019468;-77.107768
-12.11156845;-76.97775269
-12.10409527;-77.04802707
-12.10663605;-77.04598999
-12.10841751;-77.0463562
-12.09393311;-77.02185059
-12.1409578;-77.0047939
-12.02175522;-77.11083984
-12.086265;-76.976017
-12.086265;-76.976017
-12.086265;-76.976017
-12.11793;-77.04553463
-12.1132076;-76.9649523
-12.1132076;-76.9649523
-12.098176;-76.971417
-12.098176;-76.971417
-12.15;-77.0166667
-12.098176;-76.971417
-12.1172222;-77.0205556
-12.098176;-76.971417
-12.098176;-76.971417
-12.098176;-76.971417
-12.098176;-76.971417
-12.1073148;-77.0227794
-12.098176;-76.971417
-12.098176;-76.971417
-12.09754562;-77.03405762
-12.13112259;-77.01083374
-12.02347565;-77.10726929
-12.10612488;-77.03225708
-12.11970901;-77.04354858
-12.11974335;-77.04348755
-12.11366653;-76.96887207
-12.10723114;-76.96780396
-12.13978577;-77.02429199
-12.11156082;-77.03610229
-12.11734009;-76.99237061
-12.13057327;-77.01309204
-12.12020874;-77.04360962
-12.0966369;-77.0295319
-12.14028931;-77.00164795
-12.14718246;-77.02200317
-12.09941483;-77.04284668
-12.09311295;-77.05612183
-12.09593204;-77.06202887
-12.04886627;-77.03170776
-12.09830856;-76.9670105
-12.12044144;-77.01528931
-12.1287762;-76.9701282
-12.13009644;-77.02679443
-12.08301926;-76.96020508
-12.08301926;-76.96020508
-12.14227676;-77.02319336
-12.12349319;-77.00546265
-12.07763672;-76.91784668
-12.13422012;-77.02407837
-12.08698273;-77.01370239
-12.10721207;-77.03707886
-12.10301971;-76.97396851
-12.06764221;-77.03701782
-12.09804916;-77.04452515
-12.10644531;-77.03884888
-12.11930847;-77.02890015
-12.02310562;-77.10742188
-12.1169027;-77.0368798
-12.1171111;-77.0389639
-12.1171111;-77.0389639
-12.1171111;-77.0389639
-12.1171111;-77.0389639
-12.1171111;-77.0389639
-12.11459351;-77.04434204
-12.08535767;-76.96185303
-12.08569336;-76.96176147
-12.08506393;-76.96170044
-12.08563995;-76.96179199
-12.08498001;-76.9619751
-12.11314392;-77.04699707
-12.08770333;-77.00903814
-12.105472;-77.018854
-12.08666992;-76.9319458
-12.11899567;-77.01013184
-12.12064743;-77.03274536
-11.970054;-77.0737149
-12.10286331;-77.00723267
-12.06803513;-77.1612854
-12.10852432;-77.04257202
-12.0913305;-76.9728689
-12.1095017;-77.0441947
-12.09231186;-76.95272827
-12.21229935;-77.00463867
-12.0774268;-76.9641853
-12.09180069;-77.02407837
-12.09158325;-77.02401733
-12.10493851;-77.04260254
-12.0225563;-77.10632324
-12.10493851;-77.04260254
-12.0829688;-77.0362967
-12.08860063;-76.97335705
-12.08875701;-76.97337616
-12.10124812;-77.03375001
-12.0796209;-76.938834
-12.10793601;-77.04580385
-12.12010203;-77.03809585
-12.09699651;-77.03522321
-12.10601991;-77.04028487
-12.1175;-77.0430556
-12.08445767;-77.03364708
-12.11591339;-77.03091431
-12.11209106;-76.97180176
-12.0892334;-76.93713379
-12.12025833;-76.98617554
-12.13110352;-77.00567627
-12.11437607;-76.98880005
-12.11165619;-76.97982788
-12.08675766;-77.02090454
-12.10909653;-77.01647949
-12.1111908;-76.93630981
-12.13480759;-76.98776245
-12.1117445;-76.9373958
-12.11101532;-76.93634033
-12.10128779;-77.00463697
-12.13480759;-76.98776245
-12.1204744;-76.9774154
-12.024053;-77.112036
-12.1052549;-76.9886903
-12.131606;-77.030694
-12.024053;-77.112036
-12.1052549;-76.9886903
-12.1052549;-76.9886903
-12.10511017;-77.04559326
